TimeStep,Time,"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
1,0.1,1.9,0,0.1,0,0,0,0.12986
1,0.1,1.95,0,0.1,0,0,0,0.1291
1,0.1,2,0,0.1,0,0,0,0.12865
1,0.1,0,0.05,0.1,0,0,0,0.00044323
1,0.1,0.05,0.05,0.1,-0.00010204,0.00010232,0,-7.1532e-06
1,0.1,0.1,0.05,0.1,-0.00041505,0.00025791,0,-0.00072045
1,0.1,0.15,0.05,0.1,-0.00092453,0.00036723,0,-0.0010302
1,0.1,0.2,0.05,0.1,-0.0015377,0.00042317,0,-0.0008586
1,0.1,0.25,0.05,0.1,-0.0021983,0.00044257,0,-0.00013298
1,0.1,0.3,0.05,0.1,-0.0028697,0.00044073,0,0.0011686
1,0.1,0.35,0.05,0.1,-0.0035294,0.00042751,0,0.0030343
1,0.1,0.4,0.05,0.1,-0.0041648,0.00040813,0,0.0054404
1,0.1,0.45,0.05,0.1,-0.0047683,0.00038498,0,0.0083589
1,0.1,0.5,0.05,0.1,-0.0053346,0.000359,0,0.01176
1,0.1,0.55,0.05,0.1,-0.0058596,0.0003306,0,0.01561
1,0.1,0.6,0.05,0.1,-0.0063396,0.00029999,0,0.019875
1,0.1,0.65,0.05,0.1,-0.0067714,0.00026737,0,0.024517
1,0.1,0.7,0.05,0.1,-0.007152,0.00023296,0,0.029496
1,0.1,0.75,0.05,0.1,-0.007479,0.00019699,0,0.03477
1,0.1,0.8,0.05,0.1,-0.0077502,0.0001597,0,0.040293
1,0.1,0.85,0.05,0.1,-0.0079637,0.00012133,0,0.04602
1,0.1,0.9,0.05,0.1,-0.0081181,8.2141e-05,0,0.051903
1,0.1,0.95,0.05,0.1,-0.0082124,4.2376e-05,0,0.057892
1,0.1,1,0.05,0.1,-0.0082459,2.2884e-06,0,0.063937
1,0.1,1.05,0.05,0.1,-0.0082184,-3.7868e-05,0,0.069989
1,0.1,1.1,0.05,0.1,-0.0081299,-7.7838e-05,0,0.075996
1,0.1,1.15,0.05,0.1,-0.007981,-0.00011736,0,0.081907
1,0.1,1.2,0.05,0.1,-0.0077724,-0.00015619,0,0.087674
1,0.1,1.25,0.05,0.1,-0.0075056,-0.00019404,0,0.093246
1,0.1,1.3,0.05,0.1,-0.0071821,-0.00023066,0,0.098576
1,0.1,1.35,0.05,0.1,-0.0068039,-0.0002658,0,0.10362
1,0.1,1.4,0.05,0.1,-0.0063737,-0.00029919,0,0.10832
1,0.1,1.45,0.05,0.1,-0.0058942,-0.0003306,0,0.11266
1,0.1,1.5,0.05,0.1,-0.0053686,-0.00035981,0,0.11657
1,0.1,1.55,0.05,0.1,-0.0048007,-0.00038657,0,0.12004
1,0.1,1.6,0.05,0.1,-0.0041946,-0.00041044,0,0.12302
1,0.1,1.65,0.05,0.1,-0.0035557,-0.00043043,0,0.12548
1,0.1,1.7,0.05,0.1,-0.0028918,-0.00044412,0,0.12739
1,0.1,1.75,0.05,0.1,-0.0022157,-0.00044621,0,0.12873
1,0.1,1.8,0.05,0.1,-0.0015501,-0.00042679,0,0.12948
1,0.1,1.85,0.05,0.1,-0.0009323,-0.00037051,0,0.12967
1,0.1,1.9,0.05,0.1,-0.00041882,-0.00026048,0,0.12937
1,0.1,1.95,0.05,0.1,-0.00010314,-0.0001037,0,0.12866
1,0.1,2,0.05,0.1,0,0,0,0.12821
1,0.1,0,0.1,0.1,0,0,0,0.0011961
1,0.1,0.05,0.1,0.1,-0.00025807,0.00041493,0,0.00069499
1,0.1,0.1,0.1,0.1,-0.00083425,0.00083142,0,-2.5677e-05
1,0.1,0.15,0.1,0.1,-0.0017037,0.0011163,0,-0.0002317
1,0.1,0.2,0.1,0.1,-0.0027253,0.0012682,0,3.7973e-05
1,0.1,0.25,0.1,0.1,-0.0038171,0.0013249,0,0.00081569
1,0.1,0.3,0.1,0.1,-0.0049261,0.0013228,0,0.0021293
1,0.1,0.35,0.1,0.1,-0.0060175,0.0012866,0,0.0039787
1,0.1,0.4,0.1,0.1,-0.0070705,0.0012307,0,0.0063492
1,0.1,0.45,0.1,0.1,-0.0080717,0.0011621,0,0.0092195
1,0.1,0.5,0.1,0.1,-0.0090118,0.0010842,0,0.012563
1,0.1,0.55,0.1,0.1,-0.0098835,0.00099849,0,0.016349
1,0.1,0.6,0.1,0.1,-0.01068,0.00090592,0,0.020545
1,0.1,0.65,0.1,0.1,-0.011397,0.00080721,0,0.025113
1,0.1,0.7,0.1,0.1,-0.012029,0.00070309,0,0.030014
1,0.1,0.75,0.1,0.1,-0.012571,0.00059428,0,0.035206
1,0.1,0.8,0.1,0.1,-0.013021,0.00048152,0,0.040646
1,0.1,0.85,0.1,0.1,-0.013374,0.00036556,0,0.046286
1,0.1,0.9,0.1,0.1,-0.01363,0.00024715,0,0.052081
1,0.1,0.95,0.1,0.1,-0.013786,0.00012704,0,0.057981
1,0.1,1,0.1,0.1,-0.013841,6e-06,0,0.063937
1,0.1,1.05,0.1,0.1,-0.013795,-0.00011522,0,0.069899
1,0.1,1.1,0.1,0.1,-0.013647,-0.00023586,0,0.075817
1,0.1,1.15,0.1,0.1,-0.013399,-0.00035515,0,0.081641
1,0.1,1.2,0.1,0.1,-0.013053,-0.00047231,0,0.087321
1,0.1,1.25,0.1,0.1,-0.012609,-0.00058654,0,0.092809
1,0.1,1.3,0.1,0.1,-0.012072,-0.00069706,0,0.098057
1,0.1,1.35,0.1,0.1,-0.011444,-0.00080309,0,0.10302
1,0.1,1.4,0.1,0.1,-0.010729,-0.00090383,0,0.10765
1,0.1,1.45,0.1,0.1,-0.0099332,-0.00099851,0,0.11192
1,0.1,1.5,0.1,0.1,-0.0090608,-0.0010863,0,0.11577
1,0.1,1.55,0.1,0.1,-0.0081184,-0.0011663,0,0.11918
1,0.1,1.6,0.1,0.1,-0.0071134,-0.0012367,0,0.12211
1,0.1,1.65,0.1,0.1,-0.0060555,-0.0012943,0,0.12453
1,0.1,1.7,0.1,0.1,-0.0049579,-0.0013316,0,0.12643
1,0.1,1.75,0.1,0.1,-0.0038423,-0.0013345,0,0.12777
1,0.1,1.8,0.1,0.1,-0.0027434,-0.0012776,0,0.12858
1,0.1,1.85,0.1,0.1,-0.0017152,-0.0011248,0,0.12887
1,0.1,1.9,0.1,0.1,-0.00084,-0.00083815,0,0.12867
1,0.1,1.95,0.1,0.1,-0.00025993,-0.00041867,0,0.12795
1,0.1,2,0.1,0.1,0,0,0,0.12745
1,0.1,0,0.15,0.1,0,0,0,0.0016138
1,0.1,0.05,0.15,0.1,-0.000372,0.00092782,0,0.0010055
1,0.1,0.1,0.15,0.1,-0.0011353,0.001704,0,0.00015717
1,0.1,0.15,0.15,0.1,-0.0022503,0.002219,0,-5.9877e-05
1,0.1,0.2,0.15,0.1,-0.0035394,0.0024961,0,0.00022981
1,0.1,0.25,0.15,0.1,-0.0049066,0.0026019,0,0.0010245
1,0.1,0.3,0.15,0.1,-0.0062913,0.0025986,0,0.0023465
1,0.1,0.35,0.15,0.1,-0.0076535,0.0025299,0,0.004196
1,0.1,0.4,0.15,0.1,-0.0089677,0.002422,0,0.0065599
1,0.1,0.45,0.15,0.1,-0.010218,0.0022882,0,0.0094188
1,0.1,0.5,0.15,0.1,-0.011391,0.0021352,0,0.012748
1,0.1,0.55,0.15,0.1,-0.01248,0.0019664,0,0.016518
1,0.1,0.6,0.15,0.1,-0.013474,0.0017839,0,0.020695
1,0.1,0.65,0.15,0.1,-0.014369,0.0015892,0,0.025245
1,0.1,0.7,0.15,0.1,-0.015157,0.0013839,0,0.030126
1,0.1,0.75,0.15,0.1,-0.015834,0.0011694,0,0.035299
1,0.1,0.8,0.15,0.1,-0.016394,0.00094718,0,0.040718
1,0.1,0.85,0.15,0.1,-0.016835,0.00071872,0,0.046339
1,0.1,0.9,0.15,0.1,-0.017153,0.00048551,0,0.052113
1,0.1,0.95,0.15,0.1,-0.017347,0.00024901,0,0.057993
1,0.1,1,0.15,0.1,-0.017415,1.0713e-05,0,0.063929
1,0.1,1.05,0.15,0.1,-0.017357,-0.00022791,0,0.069871
1,0.1,1.1,0.15,0.1,-0.017173,-0.00046536,0,0.075769
1,0.1,1.15,0.15,0.1,-0.016863,-0.00070014,0,0.081573
1,0.1,1.2,0.15,0.1,-0.01643,-0.00093073,0,0.087234
1,0.1,1.25,0.15,0.1,-0.015876,-0.0011556,0,0.092703
1,0.1,1.3,0.15,0.1,-0.015206,-0.0013731,0,0.097934
1,0.1,1.35,0.15,0.1,-0.014422,-0.0015819,0,0.10288
1,0.1,1.4,0.15,0.1,-0.01353,-0.0017802,0,0.1075
1,0.1,1.45,0.15,0.1,-0.012536,-0.0019665,0,0.11174
1,0.1,1.5,0.15,0.1,-0.011446,-0.002139,0,0.11558
1,0.1,1.55,0.15,0.1,-0.01027,-0.0022956,0,0.11898
1,0.1,1.6,0.15,0.1,-0.0090159,-0.0024328,0,0.1219
1,0.1,1.65,0.15,0.1,-0.007696,-0.0025437,0,0.12432
1,0.1,1.7,0.15,0.1,-0.0063271,-0.0026145,0,0.12621
1,0.1,1.75,0.15,0.1,-0.0049348,-0.002619,0,0.12757
1,0.1,1.8,0.15,0.1,-0.0035598,-0.0025131,0,0.12839
1,0.1,1.85,0.15,0.1,-0.0022632,-0.0022343,0,0.1287
1,0.1,1.9,0.15,0.1,-0.0011418,-0.0017161,0,0.12849
1,0.1,1.95,0.15,0.1,-0.00037414,-0.00093471,0,0.12764
1,0.1,2,0.15,0.1,0,0,0,0.12703
1,0.1,0,0.2,0.1,0,0,0,0.0015572
1,0.1,0.05,0.2,0.1,-0.00043909,0.0015572,0,0.00084931
1,0.1,0.1,0.2,0.1,-0.001323,0.0027505,0,-0.00013439
1,0.1,0.15,0.2,0.1,-0.002599,0.0035206,0,-0.00039533
1,0.1,0.2,0.2,0.1,-0.0040608,0.0039322,0,-0.00011367
1,0.1,0.25,0.2,0.1,-0.0056025,0.0040881,0,0.00068521
1,0.1,0.3,0.2,0.1,-0.0071595,0.0040803,0,0.0020169
1,0.1,0.35,0.2,0.1,-0.008689,0.0039729,0,0.0038783
1,0.1,0.4,0.2,0.1,-0.010164,0.0038042,0,0.0062553
1,0.1,0.45,0.2,0.1,-0.011566,0.0035946,0,0.0091285
1,0.1,0.5,0.2,0.1,-0.012883,0.0033544,0,0.012474
1,0.1,0.55,0.2,0.1,-0.014103,0.0030891,0,0.016261
1,0.1,0.6,0.2,0.1,-0.015219,0.002802,0,0.020459
1,0.1,0.65,0.2,0.1,-0.016221,0.0024958,0,0.02503
1,0.1,0.7,0.2,0.1,-0.017104,0.002173,0,0.029936
1,0.1,0.75,0.2,0.1,-0.017862,0.0018358,0,0.035134
1,0.1,0.8,0.2,0.1,-0.01849,0.0014865,0,0.040581
1,0.1,0.85,0.2,0.1,-0.018984,0.0011276,0,0.04623
1,0.1,0.9,0.2,0.1,-0.01934,0.0007613,0,0.052035
1,0.1,0.95,0.2,0.1,-0.019557,0.00038991,0,0.057945
1,0.1,1,0.2,0.1,-0.019633,1.5752e-05,0,0.063913
1,0.1,1.05,0.2,0.1,-0.019567,-0.00035888,0,0.069887
1,0.1,1.1,0.2,0.1,-0.01936,-0.00073168,0,0.075817
1,0.1,1.15,0.2,0.1,-0.019013,-0.0011003,0,0.081652
1,0.1,1.2,0.2,0.1,-0.018528,-0.0014623,0,0.087345
1,0.1,1.25,0.2,0.1,-0.017908,-0.0018155,0,0.092844
1,0.1,1.3,0.2,0.1,-0.017156,-0.0021572,0,0.098103
1,0.1,1.35,0.2,0.1,-0.016277,-0.0024851,0,0.10308
1,0.1,1.4,0.2,0.1,-0.015277,-0.0027966,0,0.10772
1,0.1,1.45,0.2,0.1,-0.014163,-0.0030892,0,0.11199
1,0.1,1.5,0.2,0.1,-0.012941,-0.0033601,0,0.11585
1,0.1,1.55,0.2,0.1,-0.011622,-0.0036056,0,0.11926
1,0.1,1.6,0.2,0.1,-0.010215,-0.0038202,0,0.1222
1,0.1,1.65,0.2,0.1,-0.0087342,-0.0039931,0,0.12464
1,0.1,1.7,0.2,0.1,-0.0071974,-0.0041037,0,0.12655
1,0.1,1.75,0.2,0.1,-0.0056323,-0.0041132,0,0.12792
1,0.1,1.8,0.2,0.1,-0.0040823,-0.0039571,0,0.12874
1,0.1,1.85,0.2,0.1,-0.0026125,-0.0035432,0,0.12904
1,0.1,1.9,0.2,0.1,-0.0013298,-0.0027682,0,0.12878
1,0.1,1.95,0.2,0.1,-0.00044127,-0.0015674,0,0.1278
1,0.1,2,0.2,0.1,0,0,0,0.12709
1,0.1,0,0.25,0.1,0,0,0,0.00092892
1,0.1,0.05,0.25,0.1,-0.00047703,0.0022575,0,0.0001481
1,0.1,0.1,0.25,0.1,-0.0014378,0.0039073,0,-0.00094048
1,0.1,0.15,0.25,0.1,-0.0028205,0.0049495,0,-0.0012451
1,0.1,0.2,0.25,0.1,-0.0043978,0.0055,0,-0.00097702
1,0.1,0.25,0.25,0.1,-0.0060557,0.0057051,0,-0.00017489
1,0.1,0.3,0.25,0.1,-0.0077264,0.0056891,0,0.0011721
1,0.1,0.35,0.25,0.1,-0.0093655,0.0055379,0,0.0030577
1,0.1,0.4,0.25,0.1,-0.010945,0.0053025,0,0.0054663
1,0.1,0.45,0.25,0.1,-0.012445,0.0050102,0,0.0083777
1,0.1,0.5,0.25,0.1,-0.013854,0.0046752,0,0.011767
1,0.1,0.55,0.25,0.1,-0.015159,0.0043049,0,0.015604
1,0.1,0.6,0.25,0.1,-0.016351,0.0039043,0,0.019857
1,0.1,0.65,0.25,0.1,-0.017422,0.0034771,0,0.024489
1,0.1,0.7,0.25,0.1,-0.018366,0.0030268,0,0.02946
1,0.1,0.75,0.25,0.1,-0.019175,0.0025566,0,0.034727
1,0.1,0.8,0.25,0.1,-0.019845,0.0020698,0,0.040246
1,0.1,0.85,0.25,0.1,-0.020372,0.0015697,0,0.04597
1,0.1,0.9,0.25,0.1,-0.020752,0.0010594,0,0.051852
1,0.1,0.95,0.25,0.1,-0.020984,0.00054214,0,0.057842
1,0.1,1,0.25,0.1,-0.021065,2.1083e-05,0,0.063889
1,0.1,1.05,0.25,0.1,-0.020995,-0.00050061,0,0.069944
1,0.1,1.1,0.25,0.1,-0.020774,-0.0010197,0,0.075954
1,0.1,1.15,0.25,0.1,-0.020404,-0.0015331,0,0.08187
1,0.1,1.2,0.25,0.1,-0.019886,-0.0020374,0,0.08764
1,0.1,1.25,0.25,0.1,-0.019224,-0.0025294,0,0.093216
1,0.1,1.3,0.25,0.1,-0.018421,-0.0030056,0,0.098548
1,0.1,1.35,0.25,0.1,-0.017483,-0.0034627,0,0.10359
1,0.1,1.4,0.25,0.1,-0.016414,-0.0038971,0,0.1083
1,0.1,1.45,0.25,0.1,-0.015223,-0.0043051,0,0.11263
1,0.1,1.5,0.25,0.1,-0.013917,-0.0046828,0,0.11654
1,0.1,1.55,0.25,0.1,-0.012505,-0.0050251,0,0.12001
1,0.1,1.6,0.25,0.1,-0.011,-0.005324,0,0.12299
1,0.1,1.65,0.25,0.1,-0.0094139,-0.0055651,0,0.12546
1,0.1,1.7,0.25,0.1,-0.007767,-0.0057205,0,0.1274
1,0.1,1.75,0.25,0.1,-0.0060875,-0.0057387,0,0.12878
1,0.1,1.8,0.25,0.1,-0.0044206,-0.0055334,0,0.12961
1,0.1,1.85,0.25,0.1,-0.0028348,-0.0049796,0,0.1299
1,0.1,1.9,0.25,0.1,-0.0014449,-0.0039309,0,0.1296
1,0.1,1.95,0.25,0.1,-0.00047925,-0.0022711,0,0.12851
1,0.1,2,0.25,0.1,0,0,0,0.12772
1,0.1,0,0.3,0.1,0,0,0,-0.00030147
1,0.1,0.05,0.3,0.1,-0.00050134,0.0030035,0,-0.0011364
1,0.1,0.1,0.3,0.1,-0.0015165,0.0051402,0,-0.002306
1,0.1,0.15,0.3,0.1,-0.0029779,0.0064694,0,-0.0026488
1,0.1,0.2,0.3,0.1,-0.0046424,0.0071638,0,-0.0023927
1,0.1,0.25,0.3,0.1,-0.0063892,0.0074174,0,-0.0015829
1,0.1,0.3,0.3,0.1,-0.0081469,0.0073903,0,-0.00021139
1,0.1,0.35,0.3,0.1,-0.0098693,0.0071911,0,0.0017132
1,0.1,0.4,0.3,0.1,-0.011527,0.006884,0,0.0041734
1,0.1,0.45,0.3,0.1,-0.013102,0.0065036,0,0.0071478
1,0.1,0.5,0.3,0.1,-0.014579,0.0060678,0,0.010611
1,0.1,0.55,0.3,0.1,-0.015947,0.0055863,0,0.014532
1,0.1,0.6,0.3,0.1,-0.017196,0.0050656,0,0.018877
1,0.1,0.65,0.3,0.1,-0.018318,0.0045105,0,0.023608
1,0.1,0.7,0.3,0.1,-0.019305,0.0039256,0,0.028686
1,0.1,0.75,0.3,0.1,-0.020152,0.0033152,0,0.034067
1,0.1,0.8,0.3,0.1,-0.020853,0.0026835,0,0.039704
1,0.1,0.85,0.3,0.1,-0.021404,0.0020348,0,0.045552
1,0.1,0.9,0.3,0.1,-0.021801,0.001373,0,0.05156
1,0.1,0.95,0.3,0.1,-0.022044,0.00070237,0,0.057679
1,0.1,1,0.3,0.1,-0.022129,2.687e-05,0,0.063858
1,0.1,1.05,0.3,0.1,-0.022056,-0.00064943,0,0.070043
1,0.1,1.1,0.3,0.1,-0.021825,-0.0013225,0,0.076185
1,0.1,1.15,0.3,0.1,-0.021439,-0.0019881,0,0.08223
1,0.1,1.2,0.3,0.1,-0.020898,-0.0026422,0,0.088128
1,0.1,1.25,0.3,0.1,-0.020206,-0.0032805,0,0.093827
1,0.1,1.3,0.3,0.1,-0.019366,-0.0038986,0,0.099278
1,0.1,1.35,0.3,0.1,-0.018384,-0.0044921,0,0.10443
1,0.1,1.4,0.3,0.1,-0.017265,-0.0050563,0,0.10925
1,0.1,1.45,0.3,0.1,-0.016017,-0.0055866,0,0.11368
1,0.1,1.5,0.3,0.1,-0.014648,-0.0060776,0,0.11768
1,0.1,1.55,0.3,0.1,-0.013168,-0.0065226,0,0.12123
1,0.1,1.6,0.3,0.1,-0.011588,-0.0069115,0,0.12428
1,0.1,1.65,0.3,0.1,-0.0099228,-0.0072258,0,0.1268
1,0.1,1.7,0.3,0.1,-0.0081916,-0.0074304,0,0.12878
1,0.1,1.75,0.3,0.1,-0.0064242,-0.0074604,0,0.1302
1,0.1,1.8,0.3,0.1,-0.0046675,-0.0072063,0,0.13104
1,0.1,1.85,0.3,0.1,-0.0029935,-0.0065078,0,0.13131
1,0.1,1.9,0.3,0.1,-0.0015242,-0.0051702,0,0.13098
1,0.1,1.95,0.3,0.1,-0.00050373,-0.0030207,0,0.1298
1,0.1,2,0.3,0.1,0,0,0,0.12896
1,0.1,0,0.35,0.1,0,0,0,-0.0021383
1,0.1,0.05,0.35,0.1,-0.00052187,0.0037843,0,-0.0030188
1,0.1,0.1,0.35,0.1,-0.001584,0.0064338,0,-0.0042575
1,0.1,0.15,0.35,0.1,-0.0031149,0.0080644,0,-0.0046332
1,0.1,0.2,0.35,0.1,-0.0048582,0.008908,0,-0.0043842
1,0.1,0.25,0.35,0.1,-0.0066862,0.0092106,0,-0.0035592
1,0.1,0.3,0.35,0.1,-0.0085239,0.00917,0,-0.0021515
1,0.1,0.35,0.35,0.1,-0.010323,0.0089189,0,-0.00017134
1,0.1,0.4,0.35,0.1,-0.012054,0.0085356,0,0.002362
1,0.1,0.45,0.35,0.1,-0.013696,0.0080621,0,0.0054257
1,0.1,0.5,0.35,0.1,-0.015235,0.0075202,0,0.0089926
1,0.1,0.55,0.35,0.1,-0.016659,0.006922,0,0.013031
1,0.1,0.6,0.35,0.1,-0.017959,0.0062753,0,0.017506
1,0.1,0.65,0.35,0.1,-0.019126,0.0055865,0,0.022379
1,0.1,0.7,0.35,0.1,-0.020153,0.0048611,0,0.027608
1,0.1,0.75,0.35,0.1,-0.021033,0.0041045,0,0.033148
1,0.1,0.8,0.35,0.1,-0.021761,0.0033219,0,0.038952
1,0.1,0.85,0.35,0.1,-0.022333,0.0025185,0,0.044972
1,0.1,0.9,0.35,0.1,-0.022746,0.0016993,0,0.051157
1,0.1,0.95,0.35,0.1,-0.022998,0.00086928,0,0.057457
1,0.1,1,0.35,0.1,-0.023087,3.3332e-05,0,0.063817
1,0.1,1.05,0.35,0.1,-0.023012,-0.00080361,0,0.070186
1,0.1,1.1,0.35,0.1,-0.022773,-0.0016366,0,0.07651
1,0.1,1.15,0.35,0.1,-0.022373,-0.0024607,0,0.082736
1,0.1,1.2,0.35,0.1,-0.021812,-0.0032707,0,0.088811
1,0.1,1.25,0.35,0.1,-0.021094,-0.0040614,0,0.094683
1,0.1,1.3,0.35,0.1,-0.020222,-0.0048276,0,0.1003
1,0.1,1.35,0.35,0.1,-0.019201,-0.0055636,0,0.10562
1,0.1,1.4,0.35,0.1,-0.018038,-0.0062638,0,0.11058
1,0.1,1.45,0.35,0.1,-0.01674,-0.0069223,0,0.11515
1,0.1,1.5,0.35,0.1,-0.015314,-0.0075323,0,0.11928
1,0.1,1.55,0.35,0.1,-0.013771,-0.0080857,0,0.12294
1,0.1,1.6,0.35,0.1,-0.012123,-0.0085698,0,0.12608
1,0.1,1.65,0.35,0.1,-0.010384,-0.008962,0,0.12869
1,0.1,1.7,0.35,0.1,-0.0085748,-0.0092198,0,0.13073
1,0.1,1.75,0.35,0.1,-0.0067261,-0.009264,0,0.13218
1,0.1,1.8,0.35,0.1,-0.0048868,-0.0089609,0,0.13304
1,0.1,1.85,0.35,0.1,-0.0031327,-0.0081119,0,0.13331
1,0.1,1.9,0.35,0.1,-0.0015927,-0.0064709,0,0.13294
1,0.1,1.95,0.35,0.1,-0.00052457,-0.0038056,0,0.1317
1,0.1,2,0.35,0.1,0,0,0,0.13081
1,0.1,0,0.4,0.1,0,0,0,-0.0045864
1,0.1,0.05,0.4,0.1,-0.00054383,0.0045987,0,-0.0055114
1,0.1,0.1,0.4,0.1,-0.0016546,0.0077861,0,-0.0068168
1,0.1,0.15,0.4,0.1,-0.0032573,0.0097325,0,-0.0072216
1,0.1,0.2,0.4,0.1,-0.0050826,0.010732,0,-0.0069739
1,0.1,0.25,0.4,0.1,-0.0069958,0.011085,0,-0.0061246
1,0.1,0.3,0.4,0.1,-0.0089179,0.011028,0,-0.0046671
1,0.1,0.35,0.4,0.1,-0.010798,0.010722,0,-0.0026132
1,0.1,0.4,0.4,0.1,-0.012605,0.010257,0,1.6223e-05
1,0.1,0.45,0.4,0.1,-0.014319,0.0096855,0,0.0031967
1,0.1,0.5,0.4,0.1,-0.015923,0.0090319,0,0.0068995
1,0.1,0.55,0.4,0.1,-0.017407,0.0083111,0,0.011092
1,0.1,0.6,0.4,0.1,-0.018759,0.0075327,0,0.015736
1,0.1,0.65,0.4,0.1,-0.019973,0.0067042,0,0.020792
1,0.1,0.7,0.4,0.1,-0.02104,0.0058323,0,0.026216
1,0.1,0.75,0.4,0.1,-0.021953,0.0049236,0,0.031962
1,0.1,0.8,0.4,0.1,-0.02271,0.0039842,0,0.037982
1,0.1,0.85,0.4,0.1,-0.023304,0.0030204,0,0.044225
1,0.1,0.9,0.4,0.1,-0.023733,0.002038,0,0.050639
1,0.1,0.95,0.4,0.1,-0.023994,0.0010428,0,0.057171
1,0.1,1,0.4,0.1,-0.024087,4.0704e-05,0,0.063767
1,0.1,1.05,0.4,0.1,-0.02401,-0.00096261,0,0.070373
1,0.1,1.1,0.4,0.1,-0.023764,-0.0019614,0,0.076932
1,0.1,1.15,0.4,0.1,-0.023349,-0.0029497,0,0.083391
1,0.1,1.2,0.4,0.1,-0.022768,-0.0039216,0,0.089695
1,0.1,1.25,0.4,0.1,-0.022024,-0.0048709,0,0.09579
1,0.1,1.3,0.4,0.1,-0.021119,-0.0057912,0,0.10162
1,0.1,1.35,0.4,0.1,-0.020059,-0.0066761,0,0.10714
1,0.1,1.4,0.4,0.1,-0.01885,-0.0075185,0,0.1123
1,0.1,1.45,0.4,0.1,-0.017499,-0.0083114,0,0.11705
1,0.1,1.5,0.4,0.1,-0.016014,-0.0090467,0,0.12134
1,0.1,1.55,0.4,0.1,-0.014405,-0.0097143,0,0.12515
1,0.1,1.6,0.4,0.1,-0.012685,-0.010299,0,0.12842
1,0.1,1.65,0.4,0.1,-0.010869,-0.010774,0,0.13113
1,0.1,1.7,0.4,0.1,-0.008977,-0.011089,0,0.13325
1,0.1,1.75,0.4,0.1,-0.0070422,-0.01115,0,0.13476
1,0.1,1.8,0.4,0.1,-0.0051158,-0.010797,0,0.13565
1,0.1,1.85,0.4,0.1,-0.003278,-0.0097908,0,0.13591
1,0.1,1.9,0.4,0.1,-0.0016647,-0.0078314,0,0.13552
1,0.1,1.95,0.4,0.1,-0.00054697,-0.0046246,0,0.1342
1,0.1,2,0.4,0.1,0,0,0,0.13327
1,0.1,0,0.45,0.1,0,0,0,-0.0076589
1,0.1,0.05,0.45,0.1,-0.0005696,0.0054506,0,-0.0086321
1,0.1,0.1,0.45,0.1,-0.0017354,0.0092027,0,-0.010008
1,0.1,0.15,0.45,0.1,-0.0034186,0.011481,0,-0.010441
1,0.1,0.2,0.45,0.1,-0.0053359,0.012643,0,-0.010189
1,0.1,0.25,0.45,0.1,-0.0073447,0.013047,0,-0.0093047
1,0.1,0.3,0.45,0.1,-0.0093617,0.012973,0,-0.0077826
1,0.1,0.35,0.45,0.1,-0.011333,0.012607,0,-0.0056352
1,0.1,0.4,0.45,0.1,-0.013226,0.012056,0,-0.0028852
1,0.1,0.45,0.45,0.1,-0.015019,0.01138,0,0.0004413
1,0.1,0.5,0.45,0.1,-0.016696,0.010609,0,0.0043135
1,0.1,0.55,0.45,0.1,-0.018246,0.0097588,0,0.0086962
1,0.1,0.6,0.45,0.1,-0.019657,0.0088419,0,0.01355
1,0.1,0.65,0.45,0.1,-0.020922,0.007867,0,0.018834
1,0.1,0.7,0.45,0.1,-0.022033,0.0068421,0,0.0245
1,0.1,0.75,0.45,0.1,-0.022985,0.0057748,0,0.030501
1,0.1,0.8,0.45,0.1,-0.023771,0.0046723,0,0.036787
1,0.1,0.85,0.45,0.1,-0.024389,0.0035417,0,0.043305
1,0.1,0.9,0.45,0.1,-0.024835,0.0023899,0,0.050001
1,0.1,0.95,0.45,0.1,-0.025108,0.0012236,0,0.05682
1,0.1,1,0.45,0.1,-0.025205,4.9233e-05,0,0.063706
1,0.1,1.05,0.45,0.1,-0.025126,-0.0011266,0,0.070602
1,0.1,1.1,0.45,0.1,-0.024872,-0.0022972,0,0.077452
1,0.1,1.15,0.45,0.1,-0.024442,-0.0034561,0,0.084198
1,0.1,1.2,0.45,0.1,-0.02384,-0.0045963,0,0.090784
1,0.1,1.25,0.45,0.1,-0.023067,-0.0057108,0,0.097154
1,0.1,1.3,0.45,0.1,-0.022126,-0.0067922,0,0.10325
1,0.1,1.35,0.45,0.1,-0.021023,-0.0078328,0,0.10903
1,0.1,1.4,0.45,0.1,-0.019764,-0.0088245,0,0.11442
1,0.1,1.45,0.45,0.1,-0.018354,-0.009759,0,0.1194
1,0.1,1.5,0.45,0.1,-0.016803,-0.010626,0,0.12389
1,0.1,1.55,0.45,0.1,-0.015121,-0.011415,0,0.12788
1,0.1,1.6,0.45,0.1,-0.01332,-0.012107,0,0.13131
1,0.1,1.65,0.45,0.1,-0.011416,-0.012671,0,0.13415
1,0.1,1.7,0.45,0.1,-0.0094312,-0.013047,0,0.13637
1,0.1,1.75,0.45,0.1,-0.0073993,-0.013127,0,0.13795
1,0.1,1.8,0.45,0.1,-0.005375,-0.012722,0,0.13888
1,0.1,1.85,0.45,0.1,-0.0034431,-0.011552,0,0.13915
1,0.1,1.9,0.45,0.1,-0.0017474,-0.0092576,0,0.13872
1,0.1,1.95,0.45,0.1,-0.00057333,-0.0054819,0,0.13734
