# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.696582116186618805e-03 1.820042170584201813e-02 4.710314571857452393e-01 2.611157717183232307e-03 1.820042170584201813e-02 4.710314571857452393e-01
1.000000000000000000e+03 3.795271040871739388e-04 5.658954978571273386e-05 1.128243311541154981e-04 1.768640067894011736e-04 5.658954978571273386e-05 1.128243311541154981e-04
2.000000000000000000e+03 9.148223762167617679e-05 6.791624764446169138e-05 5.619991497951559722e-05 5.457979568745940924e-05 6.791624764446169138e-05 5.619991497951559722e-05
3.000000000000000000e+03 5.795027755084447563e-05 5.531755959964357316e-06 5.913259428780293092e-06 3.663892493932507932e-05 5.531755959964357316e-06 5.913259428780293092e-06
