0.648172
0.676944
0.779356
0.612811
0.587980
0.646549
0.675592
0.658475
0.632400
0.569988
0.471092
0.449341
0.493790
0.549984
0.591823
0.636017
0.610521
0.402611
0.437890
0.515891
0.418162
0.356152
0.327219
0.240316
0.196974
0.512173
0.849432
0.736199
0.189383
0.150738
0.145082
0.022573
0.037963
0.007845
0.015354
0.010174
0.004089
0.007392
0.003208
0.003217
0.002631
0.005923
0.012351
0.004241
0.003176
0.003580
0.002941
0.003630
0.003984
0.004240
0.010887
0.007243
0.003110
0.003552
0.003703
0.003038
0.001921
0.002466
0.002444
0.004907
