0.652353
0.677780
0.750501
0.629677
0.586468
0.644798
0.697221
0.666297
0.591401
0.516693
0.446938
0.448479
0.450106
0.414281
0.363043
0.383677
0.356028
0.362337
0.400647
0.497535
0.631701
0.497086
0.391434
0.261536
0.147812
0.199793
0.083429
0.137031
0.056597
0.027748
0.015473
0.010717
0.017645
0.009734
0.010578
0.010342
0.012002
0.007948
0.007255
0.012819
0.012281
0.031927
0.017506
0.006939
0.010493
0.009074
0.007459
0.006995
0.016814
0.015805
0.005324
0.004909
0.004873
0.008110
0.009008
0.011472
0.004900
0.015395
0.003562
0.009130
