% Model,Untitled.mph
% Version,COMSOL 5.6.0.401
% Date,"Mar 21 2023, 01:53"
% Dimension,2
% Nodes,1923
% Expressions,3
% Description,"压力, 速度场，x 分量, 速度场，y 分量"
% Length unit,m
% x,y,p (Pa),u (m/s),v (m/s)
0.374957746229454,0.53616108021695,0.9387619590538155,1.0862699606042783,0.04793157654437033
0.38207694014921395,0.6032184801980834,0.92199828460725,1.1013047147600785,0.023787180142587374
0.386933504107949,0.7111719056306658,0.8966321907298235,1.1543267645056392,-0.024447184485576406
0.4299202094077837,0.7595687210223336,0.860522473632203,1.2095134643761878,-0.03671004780368269
0.7326554216024915,0.03222882363207336,1.0025922481014071,0.15435759067011934,0.008524785920672783
0.7554077575645342,0.017318852424637262,1.00398674267478,0.07481529364869417,0.002613807746197197
0.7604044042753746,0.031120080552643124,1.0077758618911974,0.135143495504914,0.007820339217089382
0.7890863131170004,0.017081724498988298,1.0102789760091444,0.06405880175562599,0.0025696232325904964
0.6852415114472187,0.04589273213885148,0.9990768196243237,0.2565451917955299,0.01599254826438697
0.7167275966049894,0.049850727177562885,1.0024715423764035,0.2556258876398285,0.01900174974962872
0.9417779333204191,0.03441913446492975,1.0507011160988615,0.031117107954495505,0.01305887953061896
0.9217377437253009,0.015734150452838873,1.0406332197820845,0.01691548183523153,0.0030622258702819784
0.9078241895336122,0.03179801982055562,1.0395183353005486,0.05211242905718749,0.012144887367749872
0.8889789946049829,0.016124268742820226,1.0314370139977356,0.02995420426340799,0.003166220920430577
0.8713634819023953,0.03154819313064126,1.0301778308963936,0.07671800210041295,0.010642511238158715
0.8559101067264973,0.016484432658079775,1.0238497816471663,0.04218263680814921,0.0027691263879527214
0.7963021580980885,0.030768794833435656,1.0138455031933526,0.11575417049290988,0.008151272533925287
0.8226040811307893,0.016783078578534037,1.017074505576109,0.05324548860783039,0.002587677165914827
0.8327139012311832,0.031675447479910426,1.0219270933383784,0.09982443354800154,0.009027154340330695
0.9645099894264565,0.06219020464559825,1.0613047790429648,0.04715390518219715,0.038567086450176195
0.9943536087031707,0.07993690402066785,1.0726145861341727,0.021940431005099,0.03802528918388348
0.4777772121702216,0.7852682637217271,0.8276706872930232,1.2299628606367332,-0.03163736380052055
0.5118806753796767,0.9223421358439168,0.7758933430932984,0.7837274878753994,-0.011237515466470657
0.4908897707109925,0.8405680911031912,0.803440139761789,1.1830949161488624,-0.034092161246008494
0.514831355242639,0.8815851278013622,0.7787443487945749,1.0219636676328803,-0.021310957208044108
0.5647912132247912,0.9519308380370446,0.7463240397376055,0.5205589806443652,-0.0021804509740555966
0.5468703695198585,0.9305848657240097,0.7570478278538879,0.7110352221211613,-0.007138228703437707
0.6248055353437648,0.969305524656063,0.7135767118368602,0.3454324241602312,9.137752521011407E-4
0.6279069767441849,0.982459242339787,0.7119553347602233,0.2039001833918519,4.465157266666145E-4
0.59714432491995,0.953435595255798,0.7282467833857368,0.5038426782517682,-0.0014518566771514845
0.6586104836787072,0.9694167834376187,0.6936803642583063,0.3457561150314889,4.626451917603027E-4
0.6627906976744175,0.982578051773105,0.6914604737215033,0.20369845492184732,1.474851200636205E-4
0.43962130952251777,0.22505917705138903,0.9883552249589977,1.1621995086761563,0.15532537274580727
0.47923232363794405,0.17141419583625786,0.9874666075918788,1.0687284500953005,0.1396269664155564
0.5163640089886172,0.15043390170289583,0.9897399237962624,0.9777375001821037,0.11725146864247972
0.5552389176226344,0.12178810523052337,0.9915745105945959,0.8184250100826248,0.08741078644741894
0.5937355256336315,0.10100732018715572,0.9939005614774389,0.6678529970217825,0.06472548247173486
0.6308291516103168,0.07596649617153628,0.9967989805314916,0.48252749824428154,0.039443704550524046
0.667137454903923,0.06698418992143543,0.9996009770647586,0.39372734845609153,0.032079827306496125
0.4343138638410162,0.30868158188316486,0.9707326172043135,1.1329276301741762,0.13890416765059313
0.43231123463394805,0.3724192865395758,0.9565821408213936,1.1098379457160295,0.11789574125319598
0.4838753537250613,0.28125645181403397,0.9677609511913257,1.156172511344153,0.1598088689464834
0.4303181962314066,0.43785938052506285,0.9412437382515723,1.1005231264825464,0.09543356715566421
0.4813496813445966,0.411352275444257,0.9308146297153491,1.1195453571287841,0.11865618622014007
0.4136860320050704,0.655698957931215,0.8969357048779916,1.1350035830343386,0.007188919908360627
0.4291255012833218,0.5006905580216672,0.9261344830713124,1.1020063176049957,0.07315541278868111
0.4280304407910561,0.561539204398875,0.9119293766906761,1.1105550404394473,0.05005752691161492
0.4355156528151944,0.6116536048087777,0.8967096606239812,1.126715022095771,0.03108603239029318
0.4473127650467698,0.6962219725717739,0.869610394931139,1.172774579104245,-0.003734286014729219
0.48406234774825074,0.73227602863434,0.8412143001533786,1.2143668556500602,-0.012615318897113452
0.750605678955599,0.04910880445320884,1.008230860658842,0.22749723175046688,0.019480146444014093
0.7858968605911131,0.04891700854612377,1.014549371477526,0.19915559822979265,0.019250741178982293
0.700193373888108,0.0796523806774507,1.0029867812882147,0.4346942330547362,0.045180815794748974
0.7343590776487628,0.07059414419603709,1.0075576697578044,0.3509586845715179,0.037807276048766485
0.9293628501355397,0.05536845859208773,1.0497484270347963,0.08286828005592663,0.036014376990558844
0.8912918988985421,0.0535658068845841,1.038406075698422,0.12305156549408304,0.031464168182513914
0.8560638276845646,0.05193619224476503,1.0303415949126344,0.15252995982818743,0.025102932010802336
0.8197661737336807,0.05149580243903562,1.0216874643741258,0.1841021725361022,0.022797261318773177
0.9493732162657612,0.08893803837804365,1.0547915640424712,0.13691208414576797,0.09193536589163147
0.9819167923120865,0.09489970980456029,1.0638983453114965,0.07615252895047421,0.09001475749973516
1.004393074536816,0.11153482607281213,1.0690950143984554,0.05147527976661979,0.08503890031598052
0.5208085447764766,0.7802837293481799,0.8032881913121376,1.241701091095296,-0.019212068074590225
0.5480600293392323,0.8950130173458843,0.7578053969971372,0.9505420937036461,-0.014264328809087389
0.5469081918453778,0.8369154692716426,0.7752695832848878,1.1922239960477812,-0.01833901690942368
0.5821085234324046,0.9233123029332532,0.7392575395256115,0.7651500942604955,-0.005248134486468395
0.6315336189345448,0.9538013428834171,0.7106666551418424,0.5007476327350844,0.002015466757612312
0.6160427693087769,0.9323336602293341,0.7210525539156558,0.6902587912851598,4.4014732274919873E-4
0.6941132118862894,0.9698599706197932,0.6726207503681446,0.3415371049214854,3.697219145346597E-4
0.69767441860465,0.9826583292173718,0.6708575920745898,0.20305835735743347,7.93984801276524E-5
0.6674926806813752,0.9524284384163324,0.688327192772617,0.5138145543739306,-3.614197356573943E-5
0.7293828326607693,0.9701137998205535,0.6520445207046189,0.34063631697931335,0.0011915569147003997
0.7325581395348824,0.9827056642696522,0.6505056769426792,0.2036719935586934,4.405214095721612E-4
0.7635412060625475,0.9697290817603721,0.6310346996390616,0.34848596680725025,0.00251618828898627
0.7674418604651148,0.9827532706014639,0.6293957856829797,0.20577069185613533,0.0010409335788291113
0.5113379517559592,0.21623060077543768,0.9788612251318911,1.1409606201326008,0.1565000592463627
0.5487455595350546,0.1758268394882919,0.9831314612468628,1.0270488707173733,0.13831420196935795
0.5840526267813403,0.15534568222344408,0.9872456101044301,0.9328108842411815,0.1209156043196817
0.6259052519017172,0.12588754904208127,0.9922284742869828,0.7618827691915443,0.09294603031177388
0.6648377594963467,0.10435247299469712,0.9987261269788285,0.6085638713978819,0.06996470036326806
0.4951328026669447,0.34187875718038085,0.9475946104854546,1.1387441246229157,0.1461427826681049
0.535918385803827,0.2878483536394659,0.9525334892101472,1.1625058272378188,0.17070096567005208
0.5339063278572622,0.3955250972626785,0.9183549637676388,1.1400817957326244,0.14147888431774128
0.4829965228459356,0.47035337452094966,0.9135459898756436,1.119155260094215,0.09837586518536547
0.5210104075293729,0.4428012024863054,0.9072782452817838,1.1322401439011212,0.1200642480787171
0.4660764976904556,0.6426322129317559,0.8741947665765312,1.1522981073527818,0.024838896562585342
0.4815767447598121,0.5293173931216255,0.8975486484625304,1.1253686745170557,0.07604944536786874
0.4773670117160332,0.5906791876426768,0.8828924019216519,1.1377064781077861,0.050188752632903115
0.4997839614259057,0.6775310975221321,0.8477000937354214,1.1858945436074892,0.017087378840396267
0.5337837077509568,0.7160780184445824,0.8174424995125139,1.2263939933365438,0.008567803162496473
0.6991260045911553,0.11693122815392956,1.0002756123077465,0.6323698168395671,0.08831128787686912
0.8039001806546064,0.0720776196488189,1.0209192411450683,0.28836143899056244,0.04213752767683022
0.768306127537701,0.08225361459893996,1.014345862815616,0.3756378772104213,0.04986861018019596
0.7339505314882261,0.10404970728170192,1.0065187570193597,0.5264396440231179,0.07452015371474557
0.9082358684553462,0.07940995854678837,1.0461290287323253,0.18232281662817396,0.068548165655144
0.8758554217136707,0.07238578208187746,1.0375325800664115,0.20448196116717296,0.0521896569371604
0.8408042799056865,0.08311755399560153,1.0300348788645362,0.2939220427554683,0.05824215635357412
0.9316284794705457,0.11385937078645915,1.0438566653172734,0.26485928616257487,0.14334974027704275
0.9731159320033292,0.1215651798665852,1.0438547859688299,0.18753055392914483,0.1713985752156512
0.9924718293094623,0.12092307191206156,1.0533229128227592,0.1217331899580436,0.15128515936123146
1.0178969199508778,0.1423094875127518,1.0216333821841717,0.10179091750859566,0.15083410029349373
0.5746958983265288,0.7638748862031275,0.7778970669075805,1.2605875841170084,0.0019701081681733155
0.5868263764544837,0.8732474295007014,0.7406492736254511,1.0549902927083448,-0.008767546661929915
0.5922453680672918,0.8238360035990514,0.7516688430008377,1.2175035017427962,-0.006898212248451338
0.6200905919375241,0.8964960260248196,0.7197768891021661,0.9347930607103075,-7.737845345616093E-4
0.6504710886592324,0.9242593175803069,0.6991478792109007,0.7534250669081557,0.0011659268579789774
0.7022077511519795,0.9544141826716969,0.667797855455984,0.49625453231825567,0.0015369498317209431
0.6849632391800856,0.9317369061798237,0.6779580237008459,0.6957413675093047,0.0013313122571051038
0.7348988646246851,0.9550060101829341,0.649032974083159,0.49304036122034045,0.002767449665546082
0.7911083978427611,0.968899127826299,0.6129568548817815,0.3613751403304058,0.0029932798943879367
0.8023255813953473,0.9827751523529566,0.6062299448951098,0.20942940300715335,0.0010097659557138502
0.7717579852308885,0.9524984567961846,0.6262704451697875,0.522942919741496,0.005682868296101929
0.5756087210786921,0.2217752858957293,0.9710418307270066,1.12534477156499,0.1691725339661168
0.617276863363324,0.1775748955228505,0.9815715768633464,0.9760585625732375,0.14034558918662945
0.6658353200828603,0.16069299400174936,0.9880042048110704,0.8767141432857085,0.13403463913008465
0.5572025788801104,0.34397113346582386,0.9288629902838174,1.1564439228068386,0.1658754633083628
0.5904315129136845,0.2896884162985211,0.9415418206134675,1.1634976496453326,0.18487607332886724
0.5794803757407611,0.3942389246887355,0.9026832338766765,1.1561940944015048,0.15842194425455616
0.5671297904931122,0.4416463680070971,0.8897397731594107,1.1493315828457196,0.1365195105802792
0.5396692792428395,0.49513156268801817,0.88284054692671,1.1424997969588484,0.10632768404326057
0.5147910742176686,0.6221856889918297,0.8558291486030912,1.1650811262287346,0.04630241424372288
0.5269694805796238,0.5630572751839819,0.8672959975842683,1.1507913400512155,0.07526861811605706
0.5499269207710248,0.6591888114517169,0.8262435558622104,1.1987591557582642,0.039090976645639236
0.5832004172359955,0.6985863544751238,0.795443623095429,1.2376938700315543,0.03028632760130376
0.7221829233695123,0.15775336225636574,0.9984040636807794,0.8023987385391769,0.1391442064457509
0.8050208922018349,0.10806034668250754,1.020481159969104,0.4576877264860886,0.08645892750163636
0.7660829412410595,0.12722993862632104,1.0104517938865138,0.6029536786274402,0.10478072167485601
0.8825908327759292,0.10722300634436277,1.0381004057820757,0.3319183718123005,0.10692241780899917
0.8441059005928138,0.12290639576998279,1.0254782867673187,0.46883945717556375,0.12138623636009434
0.9161186875171344,0.14270853641871686,1.0284606391667037,0.42763031664025564,0.19658429761873752
0.9589248958248481,0.14838027152959318,1.0204278913881153,0.3519625279689254,0.24556571547335207
0.9888497663644902,0.1524209541127108,1.0046283573645436,0.2783315535225668,0.2685447792070175
1.0086473684295059,0.15154635461356186,1.0025110615315018,0.19375539919336482,0.23592656606314147
1.0347931979626726,0.1717788228505964,0.9240406430331201,0.1696410832705089,0.21741274456532111
0.8323865636166383,0.9692509868241913,0.5844426118026725,0.36374324094974897,0.0023718463295507287
0.8372093023255798,0.9827320283724142,0.5811371267325418,0.21316851624331204,7.743059529975973E-4
0.8674447023323427,0.9702788640194778,0.5573327067533612,0.35778051667346067,0.002104568460036579
0.8720930232558122,0.9826388861227189,0.5547564824883395,0.21723146335561153,7.651205675429788E-4
0.6190298629336,0.7877779427617544,0.74665749962217,1.263324745826975,0.006135945061973083
0.6221474024234914,0.731664778512498,0.761953437229291,1.2699185188744264,0.025761944216311453
0.631041399818196,0.8426178572776003,0.721679426685758,1.177217013849189,0.002218501443723072
0.6540533939520513,0.8832055886277215,0.699264483705214,1.0040098053992281,0.0036580356082519965
0.6878070805786254,0.896929931250015,0.6761881143732044,0.9364567918709176,0.0027551999965841566
0.7202122678238234,0.9262768754211023,0.6585873419895291,0.7443620826351003,0.004210063597254011
0.7540101846473777,0.9334637307099685,0.6393412711161657,0.6892214189022708,0.009113711028902122
0.8063193149074984,0.9503948435569193,0.6021998296408896,0.5492715467487884,0.00591063337015545
0.7848966728592662,0.9307889797191395,0.6158962751151681,0.717429871840826,0.009557883166419754
0.6397907232735933,0.23910042883435018,0.9611257531314317,1.1221131496692864,0.19114788328817942
0.6942557936977657,0.22136266928186527,0.9658317516653153,1.046410730490818,0.1927595717375007
0.60820990669306,0.3454228183145927,0.9129243025432628,1.1684239177918403,0.1826674095374232
0.6361899670783281,0.3052216488878522,0.9257258151215548,1.1692206571323354,0.19953170912774296
0.6033839866108595,0.4290631351190509,0.8798384978428679,1.1632139231182987,0.15541016819876052
0.6265069156190011,0.39343992518189785,0.8854889356518879,1.171377260324169,0.177545348206021
0.6050130151466808,0.47655826803192153,0.8599103888409854,1.1663258537514427,0.13702950031199856
0.5819728841562356,0.5382182817102955,0.8485091869852409,1.1678182009831903,0.10286919249064379
0.5657935374408775,0.6005878110843993,0.836157604445208,1.1794482246651732,0.07041211657570799
0.6022085706932055,0.6401543641063888,0.8032836152669937,1.2133072240002436,0.06302564920627067
0.6383693951161299,0.6773333431430544,0.7697926634244977,1.2510618315147415,0.05556925648371308
0.737613223209964,0.21183505293175928,0.9702713080924636,0.9814094545754337,0.19939586711060914
0.7612185904458857,0.1772060492687404,0.9936188448922756,0.8305618519424891,0.16913211961617597
0.8110870785536707,0.16672957932057056,1.003690560055363,0.7219848925000045,0.17426429502295962
0.8761722081129998,0.16550564014843142,1.011317088605266,0.6155450681251212,0.21062386119739496
0.9312770214013493,0.17857439328473781,0.9916828836313298,0.5740772654737213,0.2880356547507615
0.9767083726853958,0.18183170754979996,0.9585826540488126,0.48609425926994326,0.3549765666722729
1.0080753449078577,0.18383655668650445,0.9160188751774668,0.39816877334281614,0.37617735582016687
1.0258011977757404,0.18051791351739305,0.905338841568743,0.2923427604834817,0.32516095071682366
1.0549461715048851,0.1994933196609451,0.7682815396187604,0.2535745120093188,0.2739629992556856
0.9023171037158494,0.9697739669304919,0.5317966458526807,0.3685834022541536,0.0030297279132053268
0.9069767441860446,0.9825534222398448,0.5289368511839198,0.2218185334528159,0.0011012345779624906
0.9373656456641974,0.969569445822513,0.5038933830500661,0.3775127693761869,0.002506241291591153
0.9418604651162771,0.982521798695798,0.5010277650665054,0.22593347752693652,8.589969318585895E-4
0.8382422137444374,0.9530378741787966,0.578537581836338,0.5297936065430714,0.005125773834070161
0.8753009072142762,0.9526264237924944,0.5512894599154543,0.5412105613336147,0.00525124495770892
0.662340312163303,0.7781032903122566,0.7193712834023985,1.2825908152567458,0.02001374942064722
0.6746132220188491,0.716146634004144,0.7326167929603539,1.2878701689659093,0.04763236255545952
0.6894332626406277,0.8402919115022437,0.6875916062878886,1.1909416736858771,0.012848648110130813
0.7277092312159319,0.8758089881888919,0.6574027220765867,1.060752802124678,0.015541237985394212
0.7582851326982253,0.902748331430482,0.6355306460625925,0.912636596827202,0.01525120624946255
0.8195240561509991,0.9278936359969052,0.5918508629623102,0.7459258841763119,0.009519976079994554
0.7978682676962797,0.8978179355130627,0.6055846715092167,0.9508401072718645,0.014764221509046044
0.6800527786374579,0.2895863585784451,0.9290726035099865,1.1624419278955298,0.22271269124947232
0.7294018676028471,0.26819020280953265,0.9299767235108974,1.1165536223539014,0.23553231470799005
0.6631395845873392,0.34998130391876103,0.895461708985409,1.1810519183592694,0.2064162751058529
0.6388918582287537,0.43928508739281086,0.8600067540352151,1.177336727298288,0.16606966028612105
0.6661160909323302,0.4027335982866365,0.8652488948562047,1.1849209127442508,0.19231194396960277
0.6516417008720604,0.4765380036715401,0.8372727515861037,1.186342907047053,0.15617013599741578
0.6368956890956833,0.523482289417118,0.8254666455168015,1.1886240021953807,0.12909599799086388
0.6194295688887728,0.5795757544479151,0.814129216380917,1.1965543382272106,0.09700859652923692
0.6560309606811688,0.6185934711471196,0.7785508275573639,1.2295266531356381,0.09032817890840329
0.6920157778551682,0.6588439905816947,0.7409152805228228,1.2680582780222738,0.08141602083292741
0.7810069409338095,0.23466298104229244,0.9515030753331927,1.0111092731176357,0.2413799685982823
0.8440020763472923,0.23153570370571838,0.9484248398108307,0.9362010629982717,0.2764481589854177
0.903375186413073,0.22032638400925905,0.9422220482577753,0.8229781013302535,0.32347095730476716
0.9549513338737189,0.21776258641796153,0.911033321854929,0.7353442327888741,0.3959419926055722
0.9984087155981474,0.21498859979004808,0.8511742477586474,0.6411146699429563,0.46409624191716053
1.0323640405069934,0.2154846270916652,0.7661707378706045,0.5457396124104844,0.4781107035934044
1.0485731266904472,0.21015529739237687,0.7373570801886863,0.4144260818380598,0.40081046463288983
1.0781636002091173,0.2250342017347815,0.5639001406468662,0.34064254724144427,0.31002899897924086
1.0087952914875116,0.9694684213487639,0.44671143484560666,0.3910128910698369,0.0023434222109160016
1.011627906976742,0.9825755846071386,0.4450907155286329,0.2325545560049079,7.71012714569391E-4
0.9767441860465096,0.9825486916514683,0.4743034189970149,0.2293774998801606,0.0011108831725021356
0.973292665641151,0.9696626952480848,0.4762912359089773,0.3824609862532906,0.0030360538471767944
0.9109778451591262,0.9528116346932572,0.5244417384871363,0.5481025164536729,0.00724537994846694
0.9441055234786764,0.9539459616508841,0.49812042450809985,0.5459441359642315,0.005462863497385021
0.8543970041274082,0.9278792574248103,0.5671067831613867,0.7542848192578234,0.011223351014691298
0.8898955692916685,0.930558762018223,0.5406722433125155,0.7435394669385771,0.011542100834724511
0.7104602186078852,0.7663553263063974,0.6908822538448759,1.304608381078342,0.03814933596577167
0.7281444562266829,0.7006769470873572,0.7009731662595998,1.307395322696932,0.07146067881204231
0.7457578911455761,0.8121961450232287,0.6559398228764192,1.2661216347250495,0.029758743036233878
0.7751638880780524,0.856255488385851,0.6268492368396538,1.1496404678068786,0.024973517315957653
0.8398024367206898,0.8938728945351803,0.5789447078784443,0.9862525978057183,0.020155050758233897
0.8151063877170402,0.8577130736477109,0.5973693278609865,1.1565096521153369,0.026186494911534897
0.7164195077394998,0.32585910803567436,0.8940216172793044,1.1855299983444416,0.24068032644983725
0.7656582036426905,0.30236839705277613,0.8949459612012164,1.1607763923493257,0.26647895831055707
0.709353757527513,0.3877573800108902,0.8559319582985738,1.1987712760361378,0.22125940902503174
0.6911518942008592,0.4435208611520586,0.832806156531472,1.198815487665952,0.18894331385920007
0.6862849323934807,0.4999460911644708,0.8074121773213881,1.2065536141728923,0.16050347616751373
0.6727222382469095,0.5577930841899528,0.7910238940436677,1.2150322221337253,0.12652843426685137
0.7079157816275727,0.600793639803807,0.7512718854112027,1.248753835992967,0.11750276492866517
0.7433016023725213,0.6438142078361376,0.7097572254419943,1.2879007672884688,0.10647330400395648
0.8157981909738172,0.2902742556595895,0.8909161175082448,1.1220263196585831,0.2991568156364531
0.8678215788373868,0.2878566745106082,0.8647787343807992,1.0951009024480547,0.3447802578991804
0.9288100032191514,0.2648731112390034,0.8459405943700783,0.9787311276224738,0.4035578627761826
0.9801404068061542,0.2543611889884714,0.7926086967701419,0.8951606001992104,0.484887053716813
1.0241687435115303,0.2461673810216291,0.6970897740657245,0.8034669243579534,0.5551127627365983
1.051926464794017,0.24117214594613223,0.603020705663186,0.6988313559561515,0.5475737297858524
1.0743804386853397,0.23579301598848648,0.5307372924676081,0.5224892462672744,0.43797479339576745
1.104199285448935,0.24801487982408893,0.32381021758322903,0.42210885129596337,0.31557957239671625
1.0429161614729454,0.9698226304712876,0.41903438689986805,0.39217694383561125,0.0028837528596844793
1.0465116279069744,0.9826692683409899,0.41686729001853584,0.234798738399635,0.0010396205878085356
1.076658769892159,0.9703640269602023,0.3903831719916826,0.3915185105373731,0.0021208850404839086
1.0813953488372068,0.9827338064695261,0.3868255769616513,0.23740994033342896,7.243246254898253E-4
1.0147057304262757,0.9540837973251416,0.4416058313949507,0.5612817002705172,0.004814440662475174
0.9801818106746428,0.9544704906131027,0.4698026830018236,0.5490621454946889,0.006569275763631262
0.962595599513662,0.9319815340445216,0.4832060594279475,0.7554144274452631,0.011733022195132866
0.9259257625780679,0.9230878090069243,0.5127575647582311,0.8176471772414721,0.01582439026528562
0.8845071234420688,0.8937074255102883,0.5464710731165233,1.0037584892422977,0.025271867438473403
0.771300372296051,0.740684480882723,0.6579806323627088,1.3352555816894416,0.06257607312883455
0.7825413154292007,0.6855850701224157,0.6657147335560999,1.3301052082018765,0.0957468720529266
0.8099723899206444,0.7968717893685312,0.6123827323786014,1.3108140748205261,0.04711338529867777
0.8527249561695347,0.8437472604359297,0.5729069147238294,1.2222614922015307,0.038546323896104455
0.7561611413195304,0.35811006225320063,0.8548856041579479,1.2065549830044002,0.2604532754827193
0.7964683156146757,0.33348126823104285,0.8556513653824455,1.192566682907981,0.2911211569901658
0.748662847696081,0.41786383986102116,0.8154286112598225,1.219835488844641,0.23264222367038132
0.7371095703451491,0.48052769900524295,0.7856021588383651,1.2282456486947158,0.19504214046990517
0.7237394837289213,0.5407860825812875,0.7653850085021348,1.2362385456769684,0.15593743527601808
0.7588150115712865,0.5856132041242694,0.7204775905688274,1.2711306544703194,0.1454489917043111
0.7903753059653785,0.6314152230469068,0.6773697516192114,1.3094629455218645,0.129621773023033
1.1120116879703592,0.9707336587631825,0.36055847047487327,0.3920501881080866,0.002352306533942738
1.1162790697674394,0.9827284221559519,0.3576387989764197,0.24056688403676044,9.463345902303884E-4
0.8409580001290267,0.3388718246965792,0.8211357368146303,1.2014490526202142,0.3284414446149922
0.8948870843327966,0.32516867795680354,0.7917071874961206,1.1827407156548313,0.3837238845655639
1.132754914478086,0.26808625206387493,0.07059665219186032,0.4904859458546983,0.2983297193265746
1.0988184245756405,0.25856401320422945,0.3139416458745634,0.6508908191678534,0.4599884541156783
0.9568932767678856,0.3033675418278038,0.7374198305614735,1.1137978086366316,0.45864394134654424
1.007558255606733,0.2861621936143402,0.6526774016610871,1.0452074674358085,0.548251234505717
1.0510241205273068,0.2729631639573371,0.5186813713791301,0.9614489389416053,0.611048003664291
1.0810483188424846,0.2664693902252987,0.3829135825857997,0.8473382458986077,0.5746323875256878
1.0838342975238358,0.9554471477589916,0.384339677621318,0.5626127256776973,0.004330081902085385
1.0490408931202448,0.954747014510846,0.4129965280961991,0.5622393270774665,0.006356345801801391
1.03358519469709,0.933634971006764,0.4256880979852398,0.7638772545322018,0.011635446994732658
0.9992592344560288,0.92391901617004,0.4538969723173563,0.8366304454611901,0.01397874854902972
0.8225653879148522,0.6669799088867654,0.6381168440677228,1.3454242911817913,0.11826563060780945
0.9634825124167127,0.896676254434349,0.48045613507581225,1.0089197993295924,0.02264213873473703
0.9274935700169046,0.88023932603059,0.5109061511116914,1.0845190973816201,0.027669024831659745
0.9024060795373073,0.8354037452567566,0.5317961830058532,1.264985296611062,0.04550121860922521
0.8299675625618449,0.7204098813576859,0.6163388975868412,1.3690363676681905,0.08972341810789783
0.872393236229757,0.765072280204792,0.569485567720463,1.376185864248578,0.07304224041462358
0.8088105884153747,0.39013661862097243,0.797280004647732,1.2384566948453732,0.28712205362503646
0.78757324785521,0.4588847100965532,0.7622005166640394,1.2520226830751717,0.23513915542141053
0.7852624440556705,0.5223320442481296,0.7284299458372833,1.2663936922323769,0.19574040513541233
0.8150439998597654,0.5774016320181138,0.6769060506058492,1.3033004111865871,0.1733376828229085
0.8181416345597924,0.4915960702202013,0.7165030816922475,1.2790799958186785,0.23330332011182994
0.8408331170019991,0.6250002155039116,0.6357503358649864,1.3392237311846882,0.1508800000462451
1.1185472974539843,0.9565851044806916,0.354111296851452,0.557404468965868,0.005227925417717081
1.1020245672105862,0.9372519408729545,0.3682847956948306,0.7500884349924859,0.009492977618260906
1.1471530902841747,0.9702561775103654,0.3301316349511036,0.4030842654231494,0.002641634140850158
1.1511627906976718,0.9826489563405234,0.32689232142501384,0.24534452410509341,0.001001102927072507
1.1812966453376945,0.9700587195192876,0.29754609761890055,0.4096424454702734,8.743247076137983E-4
1.1860465116279042,0.982530883907034,0.2936810355601764,0.2490954285867606,2.3056914645651366E-4
0.8746437601968434,0.3878511393570438,0.7401947501267355,1.2695392227823066,0.3410705746660225
0.9368756434050022,0.36584862385661493,0.6814400153595291,1.2776918856427573,0.417939517304638
1.1316852210536903,0.27865088998335874,0.05286917419547207,0.7168067230950962,0.4142079685787614
1.1634844137004707,0.28494324964272505,-0.15748926626220952,0.5339517669346499,0.2532954569407481
1.115209161999925,0.2889591304905246,0.13418335157973102,0.9736005305424476,0.5621127540362426
0.9935014491505102,0.3408323032163264,0.5955902757662139,1.2506849107408708,0.498924245566426
1.0435215056626646,0.31800328708779,0.4676270888112141,1.2110476531670675,0.5901519180913332
1.0828527194208721,0.3026477209504364,0.3028075356048048,1.1519535948457478,0.6325409887671315
1.0680932466170703,0.9271974930689894,0.39613108452269247,0.8326546764292875,0.012068844284042344
1.0376461612258479,0.8989645419018054,0.41882579856331154,1.0235633981053132,0.02234420052949297
1.0027682064283856,0.8744824376396619,0.44818625235414106,1.1466477054032433,0.03375806124783879
0.8679516008958114,0.6731479403214391,0.5955406636168988,1.3760226482890003,0.1263524686658327
0.9610343086585762,0.8389750180811054,0.4876263612091636,1.2815447741147892,0.04842339199578737
0.9268436349402874,0.7725108092395337,0.5186814866934425,1.3965227277800327,0.07865619181341467
0.894040992725047,0.7185909530556253,0.56149707181696,1.4047458641650608,0.10281986368587948
0.8591474981905551,0.5831240474709546,0.6324730829445577,1.3368594201866242,0.1869541005847843
0.8525958936316291,0.45932341497513296,0.7035916691755474,1.2936604214173404,0.27819788519841304
0.849131134010613,0.5247123377329219,0.6694443573263812,1.3109566968347688,0.22588538980175382
0.8892376481864477,0.6169331212339221,0.5899684801074989,1.3705826458178871,0.1723254669916117
1.1065107170159207,0.9050579801450531,0.3592157409888779,1.0098757259977826,0.017390952211276924
1.1332749484237892,0.9312320492758457,0.33868006507935017,0.8127588477745425,0.010099948744938345
1.1535946353737856,0.9534782159225443,0.3229736714898461,0.5975965992371214,0.005117135911151483
1.2162395316409857,0.969403680677346,0.26648932130681957,0.4192122928047833,7.933999603892905E-4
1.2209302325581368,0.9824123547960821,0.2624794671042352,0.2515315683792268,1.9956411494059968E-4
1.190378160592441,0.9520205013673253,0.28861677445006145,0.6182806412368783,0.0016148930205269914
1.2523681793430854,0.96911347676696,0.2342327003401091,0.4244904935833603,-6.065236736574406E-4
1.2558139534883692,0.982318475821429,0.23099794410458835,0.2527432379659996,-3.291282834116899E-4
0.918217274168569,0.43498015652915173,0.6410704659477132,1.3357149706462794,0.34551826340491737
0.9808587483807766,0.40518648901853915,0.5556757461858169,1.372636217925194,0.42895089084455057
1.1634877532318892,0.2976530037529466,-0.17389042940330987,0.8222929791476913,0.3736706839803014
